"Date","Time","R_or_D","screen_name","text","hashtags"
"7/14/15",22:56:03,"R","SenatorBurr","During tonight’s floor speech, I discussed my amdt to fix education funding for children in poverty. Is this fair? http://t.co/GF9eymtTBN",
"7/14/15",22:34:33,"R","SenatorBurr","Spoke on my amendment tonight on education funding for children in poverty – is this fair? http://t.co/pCZBTHdwCs",
"7/14/15",22:16:55,"R","SenatorBurr","Watching my floor speech on Title I? Here are materials that help show how my amdt gets $ to kids in poverty: http://t.co/STZbXCIgVv",
"7/14/15",16:55:13,"R","SenatorBurr","The news that Fort Bragg's 440th airlift wing will be kept open through 2016 is good for NC &amp; the country: http://t.co/22gX4NH4ki",
"7/14/15",16:04:32,"R","SenatorBurr","My statement on Iran: I have deep concerns about any nuclear deal with Iran http://t.co/ULcvT5aaeV",
"6/15/15",19:21:53,"R","SenatorBurr","Surprise! Obama Admin holds on to any info entered into http://t.co/tzbZCwNCKw, forever. http://t.co/sFG8yiawUD Dangerous &amp; irresponsible.",
"6/15/15",16:57:39,"R","SenatorBurr","Met this NCian at an event honoring Midway Vets – here’s to you PO2 Hans Handschin #MilitaryMonday http://t.co/dEhhh9YHCb","MilitaryMonday"
"6/9/15",21:39:49,"R","SenatorBurr","AP: Senate to vote soon on cyber security legislation http://t.co/c4dI7vq3jC",
"10/22/14",20:59:49,"R","SenatorBurr",".@TomCoburn: Enough money for rabbit massages but not for #Ebola vaccine? http://t.co/Mu6wiuimKu #wastebook2014","Ebola wastebook2014"
"4/1/14",17:00:20,"R","SenatorBurr","Thank you @SenToomey for signing on as our 70th cosponsor of the ABLE Act. #passtheABLEact","passtheABLEact"
"7/24/13",22:35:52,"R","SenatorBurr","I am pleased the Senate passed our bipartisan #StudentLoan bill. Thanks to my colleagues for all of their hard work. http://t.co/9j62VNGMqT","StudentLoan"
"6/5/13",19:17:19,"R","SenatorBurr","Have you read my op-ed in the @NYtimes? Click here to find out about my permanent solution to #StudentLoans http://t.co/5o3PrfWIu9","StudentLoans"
"6/5/13",15:36:24,"R","SenatorBurr","Parents want to know their kids are in a safe place w/ qualified providers. CCDBG is essential 4 #ChildCareProtection http://t.co/WXfvAgfe2L","ChildCareProtection"
"6/5/13",13:34:43,"R","SenatorBurr","Today @TomCoburn, @SenAlexander, &amp; I have a piece in the @NYtimes about our sustainable solution to #StudentLoans http://t.co/5o3PrfWIu9","StudentLoans"
"3/11/13",17:39:49,"R","SenatorBurr","@NCCoastalRltr I am original cosponsor of S177, Cruz bill to defund Obamacare http://t.co/3kFii7YT7y",
"3/11/13",16:45:18,"R","SenatorBurr","@NCCaniac42 Correct. That bill created temporary jobs, didnt go far enough. Not ok to play politics w our veterans, they deserve better",
"3/11/13",16:25:13,"R","SenatorBurr","@NCCaniac42 No, I introduced it. Learn about it here: http://t.co/uW328FAwph",
"3/11/13",16:22:14,"R","SenatorBurr","TUNE IN: At 12:34pm ET I will be on Dennis Miller Show talking to @DennisDMZ about Careers for Vets Act. Listen http://t.co/izTAMBcvGf",
"5/18/12",15:09:28,"R","SenatorBurr","Follow @RepReneeEllmers &amp; “like” her on Facebook to help her advance to the Final Four in the House New Media Challenge #FF #tcot","FF tcot"
"1/12/11",16:19:56,"R","SenatorBurr","En route to Rocky Mount to speak with the Rotary Club and students at Rocky Mount Academy. #tcot #nc","tcot nc"
"1/12/11",13:14:12,"R","SenatorBurr","On live with Henry Hinton on 103.7 WTIB radio in Greenville at 8:30 am. Tune in if you are in the area!",
"1/10/11",20:18:35,"R","SenatorBurr","On WPTF with @BillLuMaye at 3:40 PM EST. To listen online, go to www.wptf.com and click ""listen live.""",
"1/10/11",15:27:37,"R","SenatorBurr","Please join our nation in a moment of silence at 11:00 am EST to honor the innocent victims of the senseless tragedy in AZ over the weekend",
"9/21/16",21:50:10,"R","SenJohnHoeven","Great to meet w/the folks from #Minot Task Force 21 about our efforts to support @MAFBPA and our nuclear triad. https://t.co/s0KGJYVvIC","Minot"
"9/21/16",21:30:39,"R","SenJohnHoeven","Thx to Raymond and Tina, FSA county employees visiting w/NASCOE, for meeting abt work to support our farmers and ranchers https://t.co/PMv8JNj5u1",
"7/15/16",20:18:05,"R","SenJohnHoeven","#USPS selects new, expanded location in #WatfordCity, which will help support the community's continued growth: https://t.co/LqAetFDNwa","USPS WatfordCity"
"6/10/16",16:00:33,"R","SenJohnHoeven","Good luck to all the @SONorthDakota athletes competing in the #SONDSummerGames16 in Fargo. https://t.co/qNxgeIlmPz","SONDSummerGames16"
"2/23/16",22:07:41,"R","SenJohnHoeven","Great to meet w/ Beth, Mari and Jack representing ND #Broadcasters Assoc. earlier today https://t.co/Y0PnNxujdD","Broadcasters"
"2/23/16",21:24:41,"R","SenJohnHoeven","Met w/ John &amp; Andy of @prairiepublic, broadcaster of public TV &amp; radio programming in the #prairie region https://t.co/gNgvHmDbp1","prairie"
"2/23/16",21:00:49,"R","SenJohnHoeven","Discussed important issues facing #NorthDakota w/ @ndcounties- thanks for all you do for our state https://t.co/oFx5tRFdcV","NorthDakota"
"2/23/16",20:49:57,"R","SenJohnHoeven","Had a good meeting w/ @NDLegion to discuss #healthcare, natl #defense &amp; education for #veterans https://t.co/bUwBLV0g5O","healthcare defense veterans"
"2/23/16",20:12:09,"R","SenJohnHoeven","It's always good to work with Councilman Ken Hall &amp; the #MHANation - thanks for stopping by https://t.co/PkiZWgCHxe","MHANation"
"2/18/16",22:30:43,"R","SenJohnHoeven","Spoke ab NDs growing #biotech industry at BioND- @aldevron is a great ex. of ND innovation https://t.co/yk9UFY5bpb https://t.co/jqunWvpThf","biotech"
"2/18/16",21:03:18,"R","SenJohnHoeven","Enjoyed a thoughtful &amp; insightful discussion with students at Red River HS earlier today- thanks for having me! https://t.co/Ba7Yeg4366",
"11/25/15",19:33:10,"R","SenJohnHoeven","Mikey &amp; I hope everyone has a happy Thanksgiving tomorrow! https://t.co/930d4F2GRC",
"11/25/15",19:01:08,"R","SenJohnHoeven","Honored to receive one of first #UAS made in ND from Altavian &amp;ComDel at #Dronefocusconf today in #Fargo. https://t.co/jRyjMYXZKr","UAS Dronefocusconf Fargo"
"11/25/15",15:05:43,"R","SenJohnHoeven","Congrats to @EmergingPrairie for another great year fostering #entrepreneurship in #Fargo. Glad to be at your first-ever #1MC reunion.","entrepreneurship Fargo 1MC"
"10/29/15",18:28:53,"R","SenJohnHoeven","Working to advance flood protection for Red River Valley, flood study for Minot region:  https://t.co/nYOz1uUm76 https://t.co/CtFrAUDqHH",
"10/29/15",15:54:47,"R","SenJohnHoeven","Looking fwd to working w/ the Air Force to ensure its new bomber can meet the threats we face, provide best value https://t.co/HmMKEQ09fw",
"9/29/15",20:32:34,"R","SenJohnHoeven","Great to catch up with ND reps from the @AmericanCancer Society Cancer Action Network- thanks for all you do http://t.co/1SjeAtS6BV",
"9/29/15",18:59:22,"R","SenJohnHoeven","Met w/ Senate colleagues &amp; 4 western governors to advance 6 yr federal highway bill. More: http://t.co/EphiXZqzSf http://t.co/kzGBuAnMEg",
"9/29/15",15:33:07,"R","SenJohnHoeven","Congrats to Washington Elementary School in Valley City on being named a Blue Ribbon School! Read more: http://t.co/f2i46zHT0G",
"7/14/15",17:08:32,"R","SenJohnHoeven","Met w/ @NDUnited leaders to hear about their latest efforts to enhance public education &amp; provide public services http://t.co/Vx9pRzjzod",
"6/9/15",21:16:56,"R","SenJohnHoeven","US Fish &amp; Wildlife proposes to expand fishing opportunities at 4 wildlife refuges in Devils Lake Wetland Mgmt Distrct http://t.co/PU3JxcoqTj",
"6/9/15",20:54:35,"R","SenJohnHoeven","Met with an inspiring group of dietitians who are working on disease prevention. Thanks for your hard work http://t.co/7FyVPfFJ0z",
"5/21/14",21:09:21,"R","SenJohnHoeven","@USDOT grants to help improve airports in #WatfordCity &amp; #Dunseith; impt step in updating #NorthDakota infrastructure http://t.co/aPIl9T2n8k","WatfordCity Dunseith NorthDakota"
"4/1/14",20:05:07,"R","SenJohnHoeven","Tune In.  Speaking from #Senate floor about #energy, #KeystoneXL.  Watch live: http://t.co/fb9sWlJxmS …","Senate energy KeystoneXL"
"4/1/14",19:07:30,"R","SenJohnHoeven","Introducing Energy Security Act w/@SenJohnBarrasso &amp; @lisamurkowski to create jobs, approve #KeystoneXL http://t.co/ftxrSmOa40","KeystoneXL"
"2/18/14",22:13:53,"R","SenJohnHoeven","Having productive meeting in #Grafton this afternoon to find long-term flood solution http://t.co/gIVb9cF3Uh","Grafton"
"2/18/14",22:04:26,"R","SenJohnHoeven","Glad to hold a meeting in #Grafton today to help advance a long-term flood protection plan for the city &amp; residents http://t.co/FSQXX4MUXF","Grafton"
"2/18/14",19:35:00,"R","SenJohnHoeven","Glad to speak today w/the North Dakota Rural Water Systems Association at the 28th Annual Rural Water Expo in #Fargo http://t.co/9MROXARUkp","Fargo"
"2/18/14",18:44:36,"R","SenJohnHoeven","Check out the 5 key tips Google shared w/#Fargo's Ben Franklin middle schoolers today about safe, secure Internet use http://t.co/nkMDuLBA5t","Fargo"
"2/18/14",18:15:15,"R","SenJohnHoeven","Joined Google today for great presentation at #Fargo's Ben Franklin Middle School today about Internet safety http://t.co/pOikMZZS8a","Fargo"
"2/18/14",16:51:53,"R","SenJohnHoeven","Glad to talk Internet safety w/#Fargo's Ben Franklin middle schoolers today as part of Google Online Safety Roadshow http://t.co/GdbpaUF6de","Fargo"
"7/24/13",22:48:44,"R","SenJohnHoeven","Senate passes bipartisan #StudentLoans bill that I cosponsored to provide long-term fix, give students lower rates. http://t.co/rcAHplp7UR","StudentLoans"
"6/5/13",20:28:16,"R","SenJohnHoeven","Enjoyed meeting today with great group of #NorthDakota #4H students who are visiting Washington, D.C. this week. http://t.co/44TmViSvW3","NorthDakota 4H"
"6/5/13",18:07:11,"R","SenJohnHoeven","Had a great visit with these #NorthDakota students from Trinity High School today in my office. Welcome to DC! http://t.co/b6B7rjnl5E","NorthDakota"
"4/19/13",16:19:23,"D","FrankLautenberg","The @nytimes is right: #TSCA is a ""toothless law on toxic chemicals."" Time to pass my #SafeChemicalsAct: http://t.co/Kc1mrjE5CJ","TSCA SafeChemicalsAct"
"3/11/13",21:21:39,"D","FrankLautenberg",".@Interior named Paterson's Hinchliffe Stadium a National Historic Landmark—a great victory for the Silk City: http://t.co/ATe74LRMxy",
"12/12/12",21:49:39,"D","FrankLautenberg","More and more #GOP voices are joining Democrats in favor of raising taxes on the very wealthy to protect #My2K for the middle-class.","GOP My2K"
"12/12/12",17:08:41,"D","FrankLautenberg","Staff hosting seminar on fed disaster assistance for rural #NJ residents &amp; businesses: 7PM tonight in Bordentown http://t.co/fUdnrDfU","NJ"
"9/25/12",19:58:13,"D","FrankLautenberg","Today is Nat'l Voter Registration Day.  Make sure your voice is heard, register to vote in #NJ. http://t.co/VMLIGD2P #925NVRD","NJ 925NVRD"
"7/18/12",20:43:14,"D","FrankLautenberg","Pleased to meet Col John Wood &amp; Col Joseph Whitlock who lead the 87th Air Base Wing at @jointbasemdl in #NJ. http://t.co/k9AuHlk2","NJ"
"5/18/12",19:39:09,"D","FrankLautenberg","Met @AngelaKinsey &amp; @Oceana this week to discuss efforts to protect consumers from public health risks of seafood fraud http://t.co/p0pECwRh",
"5/18/12",15:09:46,"D","FrankLautenberg","Partnered w @MarcoRubio to intro bill that protects military retirees from unfair #TRICARE health insurance fee hikes http://t.co/151fZe0b","TRICARE"
"5/18/12",13:40:48,"D","FrankLautenberg","Happy #ESDay! Co-sponsored Senate Endangered Species Day resolution and will keep fighting to protect wildlife and open space.","ESDay"
"1/13/11",21:35:50,"D","FrankLautenberg","On @edshow, Lautenberg says high-capacity gun magazines ""are no good for anything but murder."" Watch interview here: http://t.co/wFNkd97",
"1/12/11",23:14:30,"D","FrankLautenberg","On CNN, Lautenberg says he is working to protect innocent people and ban high-capacity gun magazines. Watch clip: http://t.co/mfFC8Dq",
"1/12/11",22:12:17,"D","FrankLautenberg","Lautenberg on @edshow at 6:15pm to continue the discussion about the dangers that high-capacity gun magazines pose to our communities #MSNBC","MSNBC"
"1/12/11",20:19:13,"D","FrankLautenberg","Tune in to #CNN at 4:10 pm to watch Lautenberg talk w/ @BrookeBCNN about importance of taking high-capacity gun magazines off the market.","CNN"
"1/12/11",19:49:54,"D","FrankLautenberg","Read Sen. Lautenberg's op-ed on @CNN: ""Ban high-capacity gun magazines like one used in Tucson"" http://on.cnn.com/eK43hv",
"1/11/11",15:39:19,"D","FrankLautenberg","Watch Lautenberg on #MSNBC w/ @ContessaBrewer btw 12:05-12:20 pm to discuss ban on high-capacity gun clips like one used in #Azshooting","MSNBC Azshooting"
"1/10/11",20:33:15,"D","FrankLautenberg","Sen. Lautenberg is working on legislation to ban high-capacity gun clips like the one used in #AZshooting. http://bit.ly/h1xyvx","AZshooting"
"1/8/11",21:16:41,"D","FrankLautenberg","Lautenberg: We are all shocked and saddened by the shooting of Rep. Gabrielle Giffords and other innocent people today. http://bit.ly/e8C9Xt",
"1/7/11",21:09:09,"D","FrankLautenberg","On day one of reckless GOP healthcare repeal effort, Lautenberg vows to protect coverage for young adults. http://bit.ly/hHUwh7",
"1/6/11",15:14:19,"D","FrankLautenberg","Watch Sen. Lautenberg's speech on his 'Mr. Smith Bill' to require that filibustering senators actually debate: http://t.co/ulBerNk",
"9/21/16",15:19:28,"D","SenatorReid","I can't believe Republican leaders would support this man for anything, much less President of the United States. https://t.co/WJJkC5t0fR",
"9/21/16",14:32:11,"D","SenatorReid","Trump, prove to every American you are not mooching off the American taxpayer. Release your tax returns. Prove me and @MittRomney wrong.",
"9/21/16",14:21:27,"D","SenatorReid","In last 3 decades, Trump received $885M in tax breaks, while Ohio got $686M in 2014 to provide for needy families. Trump is a welfare king.",
"2/23/16",15:24:25,"D","SenatorReid","Republicans should think about this: If they follow McConnell's lead, they'll be as responsible as Trump/Cruz for debasement of their Party.",
"2/23/16",15:22:03,"D","SenatorReid","We have 333 days left in President Obama's term of office.

A Supreme Court confirmation process takes an average of 67 days. 

#DoYourJob","DoYourJob"
"2/23/16",15:18:09,"D","SenatorReid","We believe Claire will be ok. She is in all our thoughts. https://t.co/f9yuwGVpdP",
"11/30/15",20:24:01,"D","SenatorReid","It's a sad commentary that some are more concerned about keeping refugees out of America than about keeping guns out of the wrong hands.",
"11/30/15",20:22:30,"D","SenatorReid","We as leaders must be mindful of our words. Whipping people into frenzy of hate and providing easy access to firearms has proven disastrous.",
"11/30/15",20:20:46,"D","SenatorReid","In wake of domestic terrorist act, I commend @PPFA for refusing to allow threats and violence to stand in the way of its important work.",
"10/29/15",15:20:50,"D","SenatorReid","The wage gap Latina women endure is a disgrace. No woman should make less than a man who does the exact same work. https://t.co/UwzmFRBoAo",
"10/29/15",14:53:38,"D","SenatorReid","Thanks to @GovSandoval for expanding Medicaid and refusing to let politics stand in the way of children’s health. https://t.co/Tk0IiCgWu9",
"10/29/15",14:49:42,"D","SenatorReid","This is further proof that the Affordable Care Act is helping families in Nevada and all across America. https://t.co/i3uGPdNzmr",
"10/29/15",14:31:52,"D","SenatorReid","Think about this: Yesterday, 68 percent of House Republicans voted for default and for closing the government.",
"7/14/15",13:13:51,"D","SenatorReid","Today’s historic agreement is the result of years of hard work by President Barack Obama and his administration.",
"7/14/15",13:07:50,"D","SenatorReid","Today's accord is historic. It is now incumbent on Congress to review this agreement with the thoughtful, level-headed process it deserves.",
"6/15/15",18:14:14,"D","SenatorReid","I look forward to the day when programs like DACA are replaced with permanent comprehensive reforms to our immigration system. #DACAworks","DACAworks"
"6/15/15",18:07:48,"D","SenatorReid","Thanks to DACA, over 660,000 DREAMers, including 11,000 Nevadans, no longer live in fear of deportation. #DACAworks","DACAworks"
"6/9/15",21:28:40,"D","SenatorReid","It is a sad state of affairs for the NFL that they care more about cancelling a fantasy football convention than a racist franchise name.",
